"cohen_d_xaxis","cohen_d_yaxis","pvalue_negneg","pvalue_pospos","xaxis","yaxis","feat","cancer_type","nPosX","nPosY","nSamplesX","nSamplesY"
-0.389144798378657,-0.389144798378657,0.0396039603960396,0.603960396039604,"Cisplatin","Oxaliplatin","SBS20","SCLC",5,5,49,49
-0.138026140277612,-0.138026140277612,NA,NA,"Cisplatin","Oxaliplatin","SBS22L","SCLC",31,31,49,49
-0.0431589368585248,-0.0431589368585248,NA,NA,"Cisplatin","Oxaliplatin","SBS23/11L","SCLC",5,5,49,49
-0.339947351765722,-0.339947351765722,0.0594059405940594,0.623762376237624,"Cisplatin","Oxaliplatin","SBS24L","SCLC",42,42,49,49
-0.809582769742559,-0.809582769742559,0.0198019801980198,0.930693069306931,"Cisplatin","Oxaliplatin","SBS25L","SCLC",40,40,49,49
0.201557423101892,0.201557423101892,0.425742574257426,0.108910891089109,"Cisplatin","Oxaliplatin","SBS28","SCLC",3,3,49,49
0.0495043374566557,0.0495043374566557,NA,NA,"Cisplatin","Oxaliplatin","SBS29L/18L","SCLC",40,40,49,49
0.424381303278622,0.424381303278622,0.752475247524752,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS30L/7bL/11L","SCLC",11,11,49,49
-0.469883358581618,-0.469883358581618,0.0099009900990099,0.930693069306931,"Cisplatin","Oxaliplatin","SBS31L","SCLC",28,28,49,49
-0.191806790117419,-0.191806790117419,NA,NA,"Cisplatin","Oxaliplatin","SBS32L","SCLC",19,19,49,49
0.396423229611892,0.396423229611892,0.693069306930693,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS33L","SCLC",4,4,49,49
0.173464016194459,0.173464016194459,NA,NA,"Cisplatin","Oxaliplatin","SBS36/56L","SCLC",31,31,49,49
-0.0586204105225421,-0.0586204105225421,NA,NA,"Cisplatin","Oxaliplatin","SBS38/45L","SCLC",29,29,49,49
0.155518858052334,0.155518858052334,NA,NA,"Cisplatin","Oxaliplatin","SBS40L","SCLC",19,19,49,49
-0.0832890890994778,-0.0832890890994778,NA,NA,"Cisplatin","Oxaliplatin","SBS42L","SCLC",26,26,49,49
-0.30697428711754,-0.30697428711754,0.0198019801980198,0.742574257425743,"Cisplatin","Oxaliplatin","SBS43/60L","SCLC",20,20,49,49
-0.156195169373597,-0.156195169373597,NA,NA,"Cisplatin","Oxaliplatin","SBS44L","SCLC",9,9,49,49
-0.951408054617351,-0.951408054617351,0.0099009900990099,0.98019801980198,"Cisplatin","Oxaliplatin","SBS45/38L/4L","SCLC",41,41,49,49
-0.601065781519515,-0.601065781519515,0.0099009900990099,0.96039603960396,"Cisplatin","Oxaliplatin","SBS46L","SCLC",25,25,49,49
0.791767655336366,0.791767655336366,0.99009900990099,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS48L","SCLC",19,19,49,49
0.0661510381093567,0.0661510381093567,NA,NA,"Cisplatin","Oxaliplatin","SBS49","SCLC",28,28,49,49
0.0361991427226499,0.0361991427226499,NA,NA,"Cisplatin","Oxaliplatin","SBS52","SCLC",26,26,49,49
0.220521047706223,0.220521047706223,0.663366336633663,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS53L/38L","SCLC",20,20,49,49
0.583132847568494,0.583132847568494,0.673267326732673,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS54","SCLC",3,3,49,49
0.0564997925235677,0.0564997925235677,NA,NA,"Cisplatin","Oxaliplatin","SBS55L/60L","SCLC",19,19,49,49
0.244972326725199,0.244972326725199,0.653465346534653,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS56/10aL/36L","SCLC",27,27,49,49
0.0911343444919372,0.0911343444919372,NA,NA,"Cisplatin","Oxaliplatin","SBS59","SCLC",20,20,49,49
-0.159933969187477,-0.159933969187477,NA,NA,"Cisplatin","Oxaliplatin","SBS60","SCLC",8,8,49,49
0.243750679550867,0.243750679550867,0.544554455445545,0.118811881188119,"Cisplatin","Oxaliplatin","SBS-CL1","SCLC",7,7,49,49
0.100910916364006,0.100910916364006,NA,NA,"Cisplatin","Oxaliplatin","SBS-CL3","SCLC",41,41,49,49
0.153235213626047,0.153235213626047,NA,NA,"Cisplatin","Oxaliplatin","SBS4/45L","MESO",3,3,21,21
0.0628678075255416,0.0628678075255416,NA,NA,"Cisplatin","Oxaliplatin","SBS5L","MESO",3,3,21,21
0.156998341632331,0.156998341632331,NA,NA,"Cisplatin","Oxaliplatin","SBS6","MESO",11,11,21,21
-0.99958621542934,-0.99958621542934,0.0198019801980198,0.841584158415842,"Cisplatin","Oxaliplatin","SBS7dL","MESO",5,5,21,21
-0.22804894125832,-0.22804894125832,0.0594059405940594,0.544554455445545,"Cisplatin","Oxaliplatin","SBS8L/4L","MESO",7,7,21,21
0.0347767606261368,0.0347767606261368,NA,NA,"Cisplatin","Oxaliplatin","SBS10a/56L","MESO",3,3,21,21
-0.656817833281348,-0.656817833281348,0.0297029702970297,0.712871287128713,"Cisplatin","Oxaliplatin","SBS11","MESO",4,4,21,21
-0.295623415251693,-0.295623415251693,0.0495049504950495,0.594059405940594,"Cisplatin","Oxaliplatin","SBS12/26L","MESO",8,8,21,21
0.832153388678352,0.832153388678352,0.821782178217822,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS13","MESO",3,3,21,21
0.494149413375073,0.494149413375073,0.534653465346535,0.099009900990099,"Cisplatin","Oxaliplatin","SBS14","MESO",3,3,21,21
-2.07788390545812,-2.07788390545812,0.0099009900990099,0.98019801980198,"Cisplatin","Oxaliplatin","SBS17aL","MESO",2,2,21,21
0.730946216046877,0.730946216046877,0.693069306930693,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS17b","MESO",2,2,21,21
0.036265148385541,0.036265148385541,NA,NA,"Cisplatin","Oxaliplatin","SBS18/36L","MESO",6,6,21,21
-0.238240255449676,-0.238240255449676,0.108910891089109,0.465346534653465,"Cisplatin","Oxaliplatin","SBS19L","MESO",7,7,21,21
0.107931965019093,0.107931965019093,NA,NA,"Cisplatin","Oxaliplatin","SBS20","MESO",4,4,21,21
0.13212229799656,0.13212229799656,NA,NA,"Cisplatin","Oxaliplatin","SBS22L","MESO",5,5,21,21
0.747756185099508,0.747756185099508,0.801980198019802,0.0297029702970297,"Cisplatin","Oxaliplatin","SBS23/11L","MESO",4,4,21,21
0.61211553786515,0.61211553786515,0.792079207920792,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS24L","MESO",7,7,21,21
0.385449930257435,0.385449930257435,0.544554455445545,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS25L","MESO",5,5,21,21
0.548053755851864,0.548053755851864,0.702970297029703,0.0297029702970297,"Cisplatin","Oxaliplatin","SBS28","MESO",8,8,21,21
1.18741858637441,1.18741858637441,0.95049504950495,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS29L/18L","MESO",3,3,21,21
0.0984662375626922,0.0984662375626922,NA,NA,"Cisplatin","Oxaliplatin","SBS30L/7bL/11L","MESO",8,8,21,21
0.416372259363207,0.416372259363207,0.643564356435644,0.0792079207920792,"Cisplatin","Oxaliplatin","SBS31L","MESO",6,6,21,21
0.749840197190614,0.749840197190614,0.910891089108911,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS32L","MESO",6,6,21,21
-0.872365420879162,-0.872365420879162,0.0198019801980198,0.881188118811881,"Cisplatin","Oxaliplatin","SBS33L","MESO",4,4,21,21
-0.192324092821077,-0.192324092821077,NA,NA,"Cisplatin","Oxaliplatin","SBS36/56L","MESO",6,6,21,21
0.231999479057542,0.231999479057542,0.554455445544555,0.108910891089109,"Cisplatin","Oxaliplatin","SBS38/45L","MESO",5,5,21,21
0.352381459396574,0.352381459396574,0.633663366336634,0.0693069306930693,"Cisplatin","Oxaliplatin","SBS42L","MESO",6,6,21,21
-0.0797628458650689,-0.0797628458650689,NA,NA,"Cisplatin","Oxaliplatin","SBS43/60L","MESO",3,3,21,21
0.531405292723129,0.531405292723129,0.633663366336634,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS44L","MESO",4,4,21,21
-0.240700549152902,-0.240700549152902,0.108910891089109,0.504950495049505,"Cisplatin","Oxaliplatin","SBS45/38L/4L","MESO",8,8,21,21
0.897402802152297,0.897402802152297,0.891089108910891,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS46L","MESO",5,5,21,21
0.31013053706793,0.31013053706793,0.564356435643564,0.0495049504950495,"Cisplatin","Oxaliplatin","SBS48L","MESO",6,6,21,21
-0.114850028205683,-0.114850028205683,NA,NA,"Cisplatin","Oxaliplatin","SBS49","MESO",6,6,21,21
-1.27433259614003,-1.27433259614003,0.0099009900990099,1,"Cisplatin","Oxaliplatin","SBS52","MESO",4,4,21,21
0.57634595723914,0.57634595723914,0.663366336633663,0.0495049504950495,"Cisplatin","Oxaliplatin","SBS54","MESO",2,2,21,21
-0.225239209678276,-0.225239209678276,0.099009900990099,0.514851485148515,"Cisplatin","Oxaliplatin","SBS55L/60L","MESO",8,8,21,21
-0.192324092821077,-0.192324092821077,NA,NA,"Cisplatin","Oxaliplatin","SBS56/10aL/36L","MESO",6,6,21,21
1.37970533335678,1.37970533335678,0.99009900990099,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS59","MESO",4,4,21,21
-0.477455638109373,-0.477455638109373,0.0594059405940594,0.564356435643564,"Cisplatin","Oxaliplatin","SBS60","MESO",2,2,21,21
-0.0897480820596476,-0.0897480820596476,NA,NA,"Cisplatin","Oxaliplatin","SBS-CL1","MESO",2,2,21,21
0.149811080577769,0.149811080577769,NA,NA,"Cisplatin","Oxaliplatin","SBS-CL3","MESO",15,15,21,21
1.55371198295879,1.55371198295879,0.98019801980198,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS-CL4","MESO",17,17,21,21
0.0376905703513094,0.0376905703513094,NA,NA,"Cisplatin","Oxaliplatin","SBS2","NB",2,2,27,27
-0.0841056172361668,-0.0841056172361668,NA,NA,"Cisplatin","Oxaliplatin","SBS3L","NB",18,18,27,27
-0.610384505620959,-0.610384505620959,0.0099009900990099,0.841584158415842,"Cisplatin","Oxaliplatin","SBS4/45L","NB",18,18,27,27
0.692907644645476,0.692907644645476,0.881188118811881,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS6","NB",7,7,27,27
-0.123135982478284,-0.123135982478284,NA,NA,"Cisplatin","Oxaliplatin","SBS7dL","NB",6,6,27,27
-0.347700198503743,-0.347700198503743,0.0594059405940594,0.653465346534653,"Cisplatin","Oxaliplatin","SBS8L/4L","NB",17,17,27,27
0.525910838223116,0.525910838223116,0.673267326732673,0.0594059405940594,"Cisplatin","Oxaliplatin","SBS11","NB",4,4,27,27
0.403119253917643,0.403119253917643,0.643564356435644,0.0792079207920792,"Cisplatin","Oxaliplatin","SBS12/26L","NB",4,4,27,27
0.422798959752235,0.422798959752235,0.594059405940594,0.0594059405940594,"Cisplatin","Oxaliplatin","SBS13","NB",2,2,27,27
-0.349544167482745,-0.349544167482745,0.0594059405940594,0.643564356435644,"Cisplatin","Oxaliplatin","SBS14","NB",10,10,27,27
-0.0357911628364738,-0.0357911628364738,NA,NA,"Cisplatin","Oxaliplatin","SBS17aL","NB",4,4,27,27
-0.251750332741228,-0.251750332741228,0.0693069306930693,0.544554455445545,"Cisplatin","Oxaliplatin","SBS17b","NB",5,5,27,27
-0.805017797115426,-0.805017797115426,0.0099009900990099,0.910891089108911,"Cisplatin","Oxaliplatin","SBS18/36L","NB",19,19,27,27
-0.823643940547406,-0.823643940547406,0.0099009900990099,0.930693069306931,"Cisplatin","Oxaliplatin","SBS19L","NB",11,11,27,27
0.0682098491598681,0.0682098491598681,NA,NA,"Cisplatin","Oxaliplatin","SBS22L","NB",2,2,27,27
0.20088279758841,0.20088279758841,0.396039603960396,0.128712871287129,"Cisplatin","Oxaliplatin","SBS23/11L","NB",3,3,27,27
-0.402497608995228,-0.402497608995228,0.0198019801980198,0.722772277227723,"Cisplatin","Oxaliplatin","SBS24L","NB",13,13,27,27
-0.200437226013671,-0.200437226013671,0.0891089108910891,0.514851485148515,"Cisplatin","Oxaliplatin","SBS25L","NB",7,7,27,27
-0.054586646342593,-0.054586646342593,NA,NA,"Cisplatin","Oxaliplatin","SBS28","NB",5,5,27,27
-1.33398779830497,-1.33398779830497,0.0099009900990099,0.99009900990099,"Cisplatin","Oxaliplatin","SBS29L/18L","NB",20,20,27,27
0.259137523187912,0.259137523187912,0.475247524752475,0.0792079207920792,"Cisplatin","Oxaliplatin","SBS30L/7bL/11L","NB",6,6,27,27
-0.833641671504023,-0.833641671504023,0.0099009900990099,0.97029702970297,"Cisplatin","Oxaliplatin","SBS31L","NB",11,11,27,27
0.295336998504164,0.295336998504164,0.475247524752475,0.099009900990099,"Cisplatin","Oxaliplatin","SBS32L","NB",7,7,27,27
1.04481025078028,1.04481025078028,0.97029702970297,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS33L","NB",3,3,27,27
-1.03279815081814,-1.03279815081814,0.0099009900990099,0.95049504950495,"Cisplatin","Oxaliplatin","SBS36/56L","NB",20,20,27,27
-1.29975418593219,-1.29975418593219,0.0099009900990099,1,"Cisplatin","Oxaliplatin","SBS38/45L","NB",15,15,27,27
0.213188280605644,0.213188280605644,0.514851485148515,0.0693069306930693,"Cisplatin","Oxaliplatin","SBS40L","NB",18,18,27,27
-0.575230303561053,-0.575230303561053,0.0099009900990099,0.861386138613861,"Cisplatin","Oxaliplatin","SBS42L","NB",8,8,27,27
-0.720437681676216,-0.720437681676216,0.0198019801980198,0.871287128712871,"Cisplatin","Oxaliplatin","SBS43/60L","NB",12,12,27,27
-0.10608693372763,-0.10608693372763,NA,NA,"Cisplatin","Oxaliplatin","SBS44L","NB",8,8,27,27
-0.1179905424457,-0.1179905424457,NA,NA,"Cisplatin","Oxaliplatin","SBS45/38L/4L","NB",16,16,27,27
0.17120125272908,0.17120125272908,NA,NA,"Cisplatin","Oxaliplatin","SBS46L","NB",6,6,27,27
0.184597227563084,0.184597227563084,NA,NA,"Cisplatin","Oxaliplatin","SBS48L","NB",5,5,27,27
-0.207812384368396,-0.207812384368396,0.148514851485149,0.504950495049505,"Cisplatin","Oxaliplatin","SBS49","NB",11,11,27,27
0.00308055584273218,0.00308055584273218,NA,NA,"Cisplatin","Oxaliplatin","SBS52","NB",5,5,27,27
0.243416838623753,0.243416838623753,0.435643564356436,0.108910891089109,"Cisplatin","Oxaliplatin","SBS53L/38L","NB",4,4,27,27
1.55403908350981,1.55403908350981,0.98019801980198,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS54","NB",2,2,27,27
-1.08709318156462,-1.08709318156462,0.0099009900990099,0.99009900990099,"Cisplatin","Oxaliplatin","SBS55L/60L","NB",15,15,27,27
-0.719523594334444,-0.719523594334444,0.0099009900990099,0.900990099009901,"Cisplatin","Oxaliplatin","SBS56/10aL/36L","NB",19,19,27,27
-0.734543428546466,-0.734543428546466,0.0099009900990099,0.96039603960396,"Cisplatin","Oxaliplatin","SBS59","NB",13,13,27,27
-0.185515171868321,-0.185515171868321,NA,NA,"Cisplatin","Oxaliplatin","SBS60","NB",4,4,27,27
0.340619722200892,0.340619722200892,0.633663366336634,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS-CL1","NB",7,7,27,27
-0.75351904564736,-0.75351904564736,0.0099009900990099,0.920792079207921,"Cisplatin","Oxaliplatin","SBS-CL3","NB",18,18,27,27
-0.422642064615598,-0.422642064615598,0.0099009900990099,0.712871287128713,"Cisplatin","Oxaliplatin","SBS2","PAAD",8,8,28,28
-0.391954368959424,-0.391954368959424,0.0396039603960396,0.504950495049505,"Cisplatin","Oxaliplatin","SBS3L","PAAD",25,25,28,28
0.40711684194983,0.40711684194983,0.702970297029703,0.0297029702970297,"Cisplatin","Oxaliplatin","SBS4/45L","PAAD",15,15,28,28
-0.0710667874953202,-0.0710667874953202,NA,NA,"Cisplatin","Oxaliplatin","SBS5L","PAAD",8,8,28,28
-0.371753804455076,-0.371753804455076,0.0396039603960396,0.584158415841584,"Cisplatin","Oxaliplatin","SBS6","PAAD",4,4,28,28
0.358200863994106,0.358200863994106,0.643564356435644,0.0693069306930693,"Cisplatin","Oxaliplatin","SBS7dL","PAAD",14,14,28,28
1.81079028649494,1.81079028649494,1,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS8L/4L","PAAD",18,18,28,28
0.276153428526452,0.276153428526452,0.425742574257426,0.118811881188119,"Cisplatin","Oxaliplatin","SBS10a/56L","PAAD",2,2,28,28
-1.14141787208623,-1.14141787208623,0.0099009900990099,0.930693069306931,"Cisplatin","Oxaliplatin","SBS11","PAAD",6,6,28,28
1.36862403402876,1.36862403402876,1,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS12/26L","PAAD",8,8,28,28
0.30580588808244,0.30580588808244,0.574257425742574,0.099009900990099,"Cisplatin","Oxaliplatin","SBS13","PAAD",5,5,28,28
0.855088560503011,0.855088560503011,0.95049504950495,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS14","PAAD",5,5,28,28
-0.0552750741755776,-0.0552750741755776,NA,NA,"Cisplatin","Oxaliplatin","SBS16L","PAAD",3,3,28,28
0.659998802873344,0.659998802873344,0.871287128712871,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS17aL","PAAD",9,9,28,28
0.261317254039101,0.261317254039101,0.584158415841584,0.0594059405940594,"Cisplatin","Oxaliplatin","SBS17b","PAAD",13,13,28,28
1.03500228840361,1.03500228840361,1,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS18/36L","PAAD",12,12,28,28
0.00488249058030754,0.00488249058030754,NA,NA,"Cisplatin","Oxaliplatin","SBS19L","PAAD",5,5,28,28
-1.1960078129836,-1.1960078129836,0.0099009900990099,0.95049504950495,"Cisplatin","Oxaliplatin","SBS21","PAAD",3,3,28,28
-0.487360578641748,-0.487360578641748,0.0495049504950495,0.742574257425743,"Cisplatin","Oxaliplatin","SBS22L","PAAD",8,8,28,28
-0.875848997034126,-0.875848997034126,0.0099009900990099,0.851485148514851,"Cisplatin","Oxaliplatin","SBS23/11L","PAAD",3,3,28,28
0.0329840848107786,0.0329840848107786,NA,NA,"Cisplatin","Oxaliplatin","SBS24L","PAAD",10,10,28,28
-0.229579847833712,-0.229579847833712,0.0891089108910891,0.514851485148515,"Cisplatin","Oxaliplatin","SBS25L","PAAD",12,12,28,28
0.596371983636477,0.596371983636477,0.514851485148515,0.0495049504950495,"Cisplatin","Oxaliplatin","SBS26/12L","PAAD",2,2,28,28
0.416146411402724,0.416146411402724,0.732673267326733,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS28","PAAD",10,10,28,28
0.535392237102173,0.535392237102173,0.861386138613861,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS29L/18L","PAAD",11,11,28,28
-1.02722961796846,-1.02722961796846,0.0099009900990099,0.96039603960396,"Cisplatin","Oxaliplatin","SBS30L/7bL/11L","PAAD",7,7,28,28
-0.174178579436473,-0.174178579436473,NA,NA,"Cisplatin","Oxaliplatin","SBS31L","PAAD",6,6,28,28
-0.157985017822188,-0.157985017822188,NA,NA,"Cisplatin","Oxaliplatin","SBS32L","PAAD",8,8,28,28
0.722522821963195,0.722522821963195,0.910891089108911,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS36/56L","PAAD",19,19,28,28
0.3755993093342,0.3755993093342,0.712871287128713,0.0495049504950495,"Cisplatin","Oxaliplatin","SBS38/45L","PAAD",11,11,28,28
-0.499004067323679,-0.499004067323679,0.0495049504950495,0.534653465346535,"Cisplatin","Oxaliplatin","SBS40L","PAAD",26,26,28,28
-0.66238156455991,-0.66238156455991,0.0099009900990099,0.891089108910891,"Cisplatin","Oxaliplatin","SBS42L","PAAD",10,10,28,28
0.184228019291816,0.184228019291816,NA,NA,"Cisplatin","Oxaliplatin","SBS43/60L","PAAD",8,8,28,28
0.289572656348814,0.289572656348814,0.663366336633663,0.0396039603960396,"Cisplatin","Oxaliplatin","SBS45/38L/4L","PAAD",16,16,28,28
0.140505575504284,0.140505575504284,NA,NA,"Cisplatin","Oxaliplatin","SBS46L","PAAD",15,15,28,28
0.134263940774354,0.134263940774354,NA,NA,"Cisplatin","Oxaliplatin","SBS48L","PAAD",6,6,28,28
0.661549376669454,0.661549376669454,0.910891089108911,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS49","PAAD",9,9,28,28
0.339555553122872,0.339555553122872,0.653465346534653,0.0693069306930693,"Cisplatin","Oxaliplatin","SBS52","PAAD",7,7,28,28
0.786234181177211,0.786234181177211,0.871287128712871,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS53L/38L","PAAD",6,6,28,28
-0.713237706903937,-0.713237706903937,0.0594059405940594,0.603960396039604,"Cisplatin","Oxaliplatin","SBS54","PAAD",2,2,28,28
-0.391958694412128,-0.391958694412128,0.0594059405940594,0.722772277227723,"Cisplatin","Oxaliplatin","SBS55L/60L","PAAD",19,19,28,28
1.05534269931607,1.05534269931607,0.98019801980198,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS56/10aL/36L","PAAD",15,15,28,28
0.988603014987902,0.988603014987902,1,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS59","PAAD",14,14,28,28
-0.671008583596645,-0.671008583596645,0.0198019801980198,0.821782178217822,"Cisplatin","Oxaliplatin","SBS60","PAAD",7,7,28,28
0.0333446448038547,0.0333446448038547,NA,NA,"Cisplatin","Oxaliplatin","SBS-CL1","PAAD",2,2,28,28
0.161214131945345,0.161214131945345,NA,NA,"Cisplatin","Oxaliplatin","SBS-CL3","PAAD",20,20,28,28
-0.352588872931817,-0.352588872931817,0.0495049504950495,0.683168316831683,"Cisplatin","Oxaliplatin","SBS2","ESCA",19,19,33,33
-0.635388657388646,-0.635388657388646,0.0198019801980198,0.851485148514851,"Cisplatin","Oxaliplatin","SBS3L","ESCA",26,26,33,33
-0.27694478069843,-0.27694478069843,0.0693069306930693,0.574257425742574,"Cisplatin","Oxaliplatin","SBS4/45L","ESCA",14,14,33,33
-0.55364915256151,-0.55364915256151,0.0198019801980198,0.811881188118812,"Cisplatin","Oxaliplatin","SBS5L","ESCA",7,7,33,33
0.323453670602407,0.323453670602407,0.663366336633663,0.0594059405940594,"Cisplatin","Oxaliplatin","SBS6","ESCA",7,7,33,33
0.45781085625649,0.45781085625649,0.554455445544555,0.138613861386139,"Cisplatin","Oxaliplatin","SBS7a","ESCA",2,2,33,33
1.03333107293464,1.03333107293464,0.881188118811881,0.0099009900990099,"Cisplatin","Oxaliplatin","SBS7b","ESCA",3,3,33,33
-0.844499846727114,-0.844499846727114,0.0099009900990099,0.930693069306931,"Cisplatin","Oxaliplatin","SBS7dL","ESCA",11,11,33,33
0.380602343821552,0.380602343821552,0.742574257425743,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS8L/4L","ESCA",17,17,33,33
0.749137195290035,0.749137195290035,0.772277227722772,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS10a/56L","ESCA",3,3,33,33
0.293050233309063,0.293050233309063,0.485148514851485,0.108910891089109,"Cisplatin","Oxaliplatin","SBS10b","ESCA",2,2,33,33
-0.604737133138156,-0.604737133138156,0.0099009900990099,0.782178217821782,"Cisplatin","Oxaliplatin","SBS11","ESCA",6,6,33,33
-0.149204118646059,-0.149204118646059,NA,NA,"Cisplatin","Oxaliplatin","SBS12/26L","ESCA",8,8,33,33
-0.138255999694303,-0.138255999694303,NA,NA,"Cisplatin","Oxaliplatin","SBS13","ESCA",15,15,33,33
-0.251473226990896,-0.251473226990896,0.138613861386139,0.405940594059406,"Cisplatin","Oxaliplatin","SBS14","ESCA",3,3,33,33
-0.900580586426979,-0.900580586426979,0.0099009900990099,0.920792079207921,"Cisplatin","Oxaliplatin","SBS16L","ESCA",4,4,33,33
-0.190575643146812,-0.190575643146812,NA,NA,"Cisplatin","Oxaliplatin","SBS17aL","ESCA",7,7,33,33
-0.35197067101846,-0.35197067101846,0.0396039603960396,0.702970297029703,"Cisplatin","Oxaliplatin","SBS17b","ESCA",14,14,33,33
-0.444469789685457,-0.444469789685457,0.0099009900990099,0.772277227722772,"Cisplatin","Oxaliplatin","SBS18/36L","ESCA",14,14,33,33
0.0606854985179118,0.0606854985179118,NA,NA,"Cisplatin","Oxaliplatin","SBS19L","ESCA",13,13,33,33
-0.511024019620758,-0.511024019620758,0.0099009900990099,0.95049504950495,"Cisplatin","Oxaliplatin","SBS22L","ESCA",12,12,33,33
0.137500719497489,0.137500719497489,NA,NA,"Cisplatin","Oxaliplatin","SBS23/11L","ESCA",10,10,33,33
0.16146675377071,0.16146675377071,NA,NA,"Cisplatin","Oxaliplatin","SBS24L","ESCA",15,15,33,33
-0.407865114900694,-0.407865114900694,0.0099009900990099,0.762376237623762,"Cisplatin","Oxaliplatin","SBS25L","ESCA",14,14,33,33
-0.0357832991499367,-0.0357832991499367,NA,NA,"Cisplatin","Oxaliplatin","SBS26/12L","ESCA",4,4,33,33
0.171886679282473,0.171886679282473,NA,NA,"Cisplatin","Oxaliplatin","SBS28","ESCA",11,11,33,33
-0.115012251205953,-0.115012251205953,NA,NA,"Cisplatin","Oxaliplatin","SBS29L/18L","ESCA",14,14,33,33
0.295228961024945,0.295228961024945,0.683168316831683,0.0495049504950495,"Cisplatin","Oxaliplatin","SBS30L/7bL/11L","ESCA",19,19,33,33
0.158842659110276,0.158842659110276,NA,NA,"Cisplatin","Oxaliplatin","SBS31L","ESCA",16,16,33,33
-0.252262188815578,-0.252262188815578,0.0198019801980198,0.574257425742574,"Cisplatin","Oxaliplatin","SBS32L","ESCA",16,16,33,33
-0.119192061452089,-0.119192061452089,NA,NA,"Cisplatin","Oxaliplatin","SBS36/56L","ESCA",17,17,33,33
-0.674135386095475,-0.674135386095475,0.0099009900990099,0.920792079207921,"Cisplatin","Oxaliplatin","SBS38/45L","ESCA",14,14,33,33
0.0756265732236359,0.0756265732236359,NA,NA,"Cisplatin","Oxaliplatin","SBS40L","ESCA",28,28,33,33
-0.322862473380206,-0.322862473380206,0.0594059405940594,0.643564356435644,"Cisplatin","Oxaliplatin","SBS42L","ESCA",17,17,33,33
-0.383076971431637,-0.383076971431637,0.0693069306930693,0.653465346534653,"Cisplatin","Oxaliplatin","SBS43/60L","ESCA",8,8,33,33
-0.645197381174706,-0.645197381174706,0.0099009900990099,0.831683168316832,"Cisplatin","Oxaliplatin","SBS44L","ESCA",5,5,33,33
-0.827137482393029,-0.827137482393029,0.0099009900990099,0.97029702970297,"Cisplatin","Oxaliplatin","SBS45/38L/4L","ESCA",16,16,33,33
-0.152535773248328,-0.152535773248328,NA,NA,"Cisplatin","Oxaliplatin","SBS46L","ESCA",14,14,33,33
-0.50195883096501,-0.50195883096501,0.0198019801980198,0.792079207920792,"Cisplatin","Oxaliplatin","SBS48L","ESCA",10,10,33,33
-0.406031651963525,-0.406031651963525,0.0396039603960396,0.693069306930693,"Cisplatin","Oxaliplatin","SBS49","ESCA",11,11,33,33
-0.28765713598641,-0.28765713598641,0.0792079207920792,0.504950495049505,"Cisplatin","Oxaliplatin","SBS52","ESCA",6,6,33,33
-2.54237579589288,-2.54237579589288,0.0099009900990099,1,"Cisplatin","Oxaliplatin","SBS53L/38L","ESCA",2,2,33,33
0.692611775688822,0.692611775688822,0.772277227722772,0.0297029702970297,"Cisplatin","Oxaliplatin","SBS54","ESCA",3,3,33,33
-0.178896736449428,-0.178896736449428,NA,NA,"Cisplatin","Oxaliplatin","SBS55L/60L","ESCA",21,21,33,33
-0.304977436661204,-0.304977436661204,0.0693069306930693,0.643564356435644,"Cisplatin","Oxaliplatin","SBS56/10aL/36L","ESCA",11,11,33,33
0.377710444330421,0.377710444330421,0.693069306930693,0.0198019801980198,"Cisplatin","Oxaliplatin","SBS59","ESCA",10,10,33,33
