sample_id,cancer_type,feature,bina
724834,LUAD,SBS28,0
724839,CESC,SBS28,0
724855,LUSC,SBS28,0
724859,LUAD,SBS28,0
724866,LUAD,SBS28,0
724868,LUAD,SBS28,0
724869,PAAD,SBS28,0
724870,PAAD,SBS28,1
724872,SCLC,SBS28,0
724873,LUAD,SBS28,0
724874,LUAD,SBS28,0
724878,LUAD,SBS28,0
724879,LUSC,SBS28,0
735784,ESCA,SBS28,1
749712,BRCA,SBS28,0
749713,BRCA,SBS28,0
753531,HNSC,SBS28,0
753532,HNSC,SBS28,0
753533,KIRC,SBS28,0
753534,LUSC,SBS28,0
753535,HNSC,SBS28,0
753538,HNSC,SBS28,1
753539,EWING,SBS28,1
753540,LUSC,SBS28,0
753541,HNSC,SBS28,0
753545,SKCM,SBS28,0
753546,SKCM,SBS28,1
753547,SCLC,SBS28,1
753548,LAML,SBS28,0
753549,GBM,SBS28,0
753551,SCLC,SBS28,0
753552,BLCA,SBS28,0
753554,LUSC,SBS28,0
753555,ESCA,SBS28,1
753556,LUSC,SBS28,0
753558,KIRC,SBS28,0
753559,ESCA,SBS28,0
753561,HNSC,SBS28,1
753562,HNSC,SBS28,0
753563,MM,SBS28,0
753564,SCLC,SBS28,0
753565,SCLC,SBS28,0
753566,BLCA,SBS28,0
753569,LUSC,SBS28,0
753570,HNSC,SBS28,0
753572,PAAD,SBS28,0
753573,ESCA,SBS28,0
753574,ESCA,SBS28,0
753575,ESCA,SBS28,0
753576,ESCA,SBS28,1
753579,SKCM,SBS28,1
753583,HNSC,SBS28,0
753584,BLCA,SBS28,0
753586,LUSC,SBS28,0
753588,SCLC,SBS28,0
753589,SCLC,SBS28,0
753592,LUAD,SBS28,0
753594,SCLC,SBS28,0
753595,PAAD,SBS28,0
753596,SKCM,SBS28,0
753599,SCLC,SBS28,0
753600,LUAD,SBS28,1
753604,LUSC,SBS28,0
753605,SCLC,SBS28,0
753607,LUSC,SBS28,0
753608,LUAD,SBS28,1
753610,SCLC,SBS28,0
753612,MM,SBS28,1
753614,ESCA,SBS28,0
753615,MM,SBS28,1
753616,NB,SBS28,0
753618,NB,SBS28,0
753620,NB,SBS28,0
753621,ESCA,SBS28,0
753622,ESCA,SBS28,0
753623,ESCA,SBS28,0
753624,PAAD,SBS28,0
905933,OV,SBS28,0
905934,PRAD,SBS28,1
905935,PRAD,SBS28,0
905936,COREAD,SBS28,0
905937,COREAD,SBS28,0
905938,LAML,SBS28,1
905939,COREAD,SBS28,0
905940,LCML,SBS28,0
905941,LUSC,SBS28,1
905942,LUAD,SBS28,0
905943,LUSC,SBS28,1
905944,LUAD,SBS28,0
905946,BRCA,SBS28,0
905947,KIRC,SBS28,0
905948,KIRC,SBS28,1
905950,KIRC,SBS28,0
905951,BRCA,SBS28,0
905952,ALL/CLL,SBS28,0
905954,SKCM,SBS28,0
905955,SKCM,SBS28,0
905956,SKCM,SBS28,1
905957,BRCA,SBS28,0
905958,ALL/CLL,SBS28,0
905959,OV,SBS28,1
905960,BRCA,SBS28,0
905961,COREAD,SBS28,0
905962,COREAD,SBS28,0
905963,KIRC,SBS28,0
905964,MM,SBS28,0
905965,ALL/CLL,SBS28,1
905967,LUAD,SBS28,0
905968,OV,SBS28,0
905969,OV,SBS28,0
905970,LUAD,SBS28,0
905971,COREAD,SBS28,1
905973,LUSC,SBS28,0
905974,SKCM,SBS28,0
905975,SKCM,SBS28,1
905976,SKCM,SBS28,0
905979,KIRC,SBS28,0
905981,KIRC,SBS28,0
905982,GBM,SBS28,1
905983,GBM,SBS28,0
905984,LGG,SBS28,1
905985,GBM,SBS28,0
905986,GBM,SBS28,0
905989,COREAD,SBS28,1
905990,OV,SBS28,0
905991,OV,SBS28,0
906693,PAAD,SBS28,0
906695,ALL/CLL,SBS28,1
906696,THCA,SBS28,0
906746,GBM,SBS28,0
906763,ALL/CLL,SBS28,0
906765,MM,SBS28,0
906790,STAD,SBS28,1
906791,LUAD,SBS28,0
906792,SKCM,SBS28,1
906793,SKCM,SBS28,0
906794,HNSC,SBS28,0
906795,THCA,SBS28,1
906797,BLCA,SBS28,0
906798,BLCA,SBS28,1
906800,ALL/CLL,SBS28,0
906801,BRCA,SBS28,0
906804,OV,SBS28,0
906805,LUAD,SBS28,1
906807,DLBC,SBS28,1
906808,SCLC,SBS28,0
906812,BRCA,SBS28,1
906813,SKCM,SBS28,0
906814,SKCM,SBS28,1
906817,ESCA,SBS28,0
906818,SKCM,SBS28,1
906820,NB,SBS28,0
906821,PAAD,SBS28,1
906823,GBM,SBS28,0
906824,CESC,SBS28,0
906825,OV,SBS28,0
906826,BRCA,SBS28,0
906827,BONE,SBS28,1
906828,THCA,SBS28,1
906830,SKCM,SBS28,0
906831,LYMP,SBS28,1
906832,DLBC,SBS28,0
906834,MB,SBS28,0
906835,GBM,SBS28,1
906836,ALL/CLL,SBS28,0
906837,HNSC,SBS28,1
906838,LYMP,SBS28,0
906839,GBM,SBS28,0
906841,SKCM,SBS28,0
906842,DLBC,SBS28,1
906843,CESC,SBS28,0
906844,BRCA,SBS28,1
906846,LYMP,SBS28,0
906847,LYMP,SBS28,0
906848,STAD,SBS28,0
906849,STAD,SBS28,1
906851,BRCA,SBS28,0
906852,OV,SBS28,0
906853,BTCA,SBS28,0
906854,ALL/CLL,SBS28,1
906855,LCML,SBS28,0
906856,ALL/CLL,SBS28,0
906861,BTCA,SBS28,0
906862,BRCA,SBS28,0
906864,THCA,SBS28,0
906865,SKCM,SBS28,0
906868,LGG,SBS28,1
906869,STAD,SBS28,1
906870,LAML,SBS28,0
906871,LGG,SBS28,1
906872,NB,SBS28,0
906873,GBM,SBS28,1
906875,NB,SBS28,1
906877,ALL/CLL,SBS28,0
906999,SARC,SBS28,0
907000,UCEC,SBS28,0
907041,STAD,SBS28,1
907042,LGG,SBS28,0
907043,ALL/CLL,SBS28,1
907044,ALL/CLL,SBS28,0
907045,BRCA,SBS28,1
907046,BRCA,SBS28,0
907048,BRCA,SBS28,0
907050,HL,SBS28,0
907051,UCEC,SBS28,0
907053,LAML,SBS28,1
907055,STAD,SBS28,1
907056,ALL/CLL,SBS28,0
907057,LIHC,SBS28,0
907059,HNSC,SBS28,0
907060,BONE,SBS28,0
907061,HNSC,SBS28,0
907062,HNSC,SBS28,1
907063,DLBC,SBS28,1
907064,BONE,SBS28,0
907065,BLCA,SBS28,0
907066,BLCA,SBS28,0
907068,CESC,SBS28,0
907069,BTCA,SBS28,0
907072,BONE,SBS28,0
907073,STAD,SBS28,0
907169,SKCM,SBS28,0
907170,NB,SBS28,0
907171,SKCM,SBS28,0
907172,SKCM,SBS28,0
907173,MESO,SBS28,1
907175,UCEC,SBS28,0
907176,UCEC,SBS28,0
907268,LYMP,SBS28,0
907269,ALL/CLL,SBS28,0
907270,ALL/CLL,SBS28,1
907271,LGG,SBS28,0
907272,ALL/CLL,SBS28,0
907273,LYMP,SBS28,0
907274,DLBC,SBS28,0
907275,LAML,SBS28,0
907276,STAD,SBS28,1
907277,ALL/CLL,SBS28,0
907278,LAML,SBS28,0
907279,LGG,SBS28,0
907280,LAML,SBS28,0
907281,MM,SBS28,0
907282,LGG,SBS28,0
907285,PAAD,SBS28,0
907286,PAAD,SBS28,1
907287,COREAD,SBS28,0
907289,COREAD,SBS28,0
907290,BONE,SBS28,0
907291,COREAD,SBS28,1
907295,SCLC,SBS28,0
907298,SARC,SBS28,1
907299,KIRC,SBS28,0
907300,LAML,SBS28,1
907311,LCML,SBS28,0
907312,BLCA,SBS28,1
907313,GBM,SBS28,1
907314,NB,SBS28,1
907317,ESCA,SBS28,1
907318,ESCA,SBS28,0
907319,ESCA,SBS28,1
907320,ESCA,SBS28,0
907322,HL,SBS28,0
907323,HL,SBS28,0
907783,LCML,SBS28,0
907786,LUAD,SBS28,0
907787,ALL/CLL,SBS28,0
907788,PRAD,SBS28,0
907789,ALL/CLL,SBS28,1
907790,COREAD,SBS28,1
907791,MM,SBS28,0
907792,COREAD,SBS28,0
907794,COREAD,SBS28,0
907795,COREAD,SBS28,0
907796,LUSC,SBS28,1
908118,NB,SBS28,1
908120,BRCA,SBS28,0
908122,BRCA,SBS28,0
908123,BRCA,SBS28,0
908124,SKCM,SBS28,0
908125,SKCM,SBS28,0
908126,LCML,SBS28,0
908127,UCEC,SBS28,0
908128,SKCM,SBS28,1
908129,UCEC,SBS28,1
908130,UCEC,SBS28,1
908131,BONE,SBS28,1
908133,ALL/CLL,SBS28,1
908134,EWING,SBS28,1
908135,NB,SBS28,0
908136,ALL/CLL,SBS28,0
908138,STAD,SBS28,0
908139,STAD,SBS28,0
908142,ALL/CLL,SBS28,1
908143,ALL/CLL,SBS28,0
908144,LGG,SBS28,0
908145,LGG,SBS28,0
908146,ALL/CLL,SBS28,0
908147,ALL/CLL,SBS28,1
908148,LAML,SBS28,0
908149,ALL/CLL,SBS28,1
908150,MESO,SBS28,1
908151,BRCA,SBS28,0
908152,MESO,SBS28,1
908156,ALL/CLL,SBS28,0
908158,ALL/CLL,SBS28,0
908159,LYMP,SBS28,0
908440,NB,SBS28,0
908441,LGG,SBS28,0
908442,COREAD,SBS28,0
908443,LUSC,SBS28,0
908444,STAD,SBS28,0
908445,STAD,SBS28,0
908446,STAD,SBS28,0
908447,NB,SBS28,0
908448,LAML,SBS28,0
908449,LGG,SBS28,0
908450,LGG,SBS28,0
908451,LAML,SBS28,0
908452,LGG,SBS28,0
908455,STAD,SBS28,0
908457,COREAD,SBS28,0
908458,COREAD,SBS28,0
908459,LUSC,SBS28,0
908460,LUAD,SBS28,0
908461,STAD,SBS28,0
908462,MESO,SBS28,0
908463,LUAD,SBS28,0
908465,LUAD,SBS28,0
908468,SCLC,SBS28,0
908469,SCLC,SBS28,0
908470,MESO,SBS28,1
908471,LUSC,SBS28,0
908472,LUAD,SBS28,0
908473,LUAD,SBS28,0
908475,LUAD,SBS28,0
908476,LUAD,SBS28,0
908480,SCLC,SBS28,0
908481,SCLC,SBS28,0
908482,COREAD,SBS28,0
908483,SCLC,SBS28,0
909248,MB,SBS28,0
909249,MM,SBS28,1
909250,KIRC,SBS28,0
909251,ALL/CLL,SBS28,1
909252,ALL/CLL,SBS28,1
909253,LAML,SBS28,0
909256,BRCA,SBS28,0
909257,OV,SBS28,0
909260,ALL/CLL,SBS28,1
909262,LYMP,SBS28,1
909263,COREAD,SBS28,0
909264,SARC,SBS28,1
909696,ALL/CLL,SBS28,0
909697,STAD,SBS28,1
909698,COREAD,SBS28,1
909699,OV,SBS28,0
909700,HNSC,SBS28,0
909701,HL,SBS28,1
909702,LCML,SBS28,0
909703,ALL/CLL,SBS28,0
909704,BLCA,SBS28,1
909706,SKCM,SBS28,1
909707,BONE,SBS28,1
909708,HNSC,SBS28,0
909709,HNSC,SBS28,0
909711,STAD,SBS28,0
909712,GBM,SBS28,0
909713,SKCM,SBS28,1
909715,LAML,SBS28,0
909716,SARC,SBS28,0
909718,COREAD,SBS28,0
909719,LIHC,SBS28,0
909720,SARC,SBS28,0
909721,LUAD,SBS28,1
909722,ALL/CLL,SBS28,0
909723,SKCM,SBS28,0
909724,SKCM,SBS28,0
909725,SKCM,SBS28,1
909726,SKCM,SBS28,1
909727,SKCM,SBS28,0
909728,LUSC,SBS28,0
909729,GBM,SBS28,0
909731,EWING,SBS28,0
909732,SARC,SBS28,1
909735,UCEC,SBS28,1
909736,LIHC,SBS28,1
909737,LIHC,SBS28,0
909738,LIHC,SBS28,0
909739,LIHC,SBS28,1
909740,COREAD,SBS28,1
909742,LYMP,SBS28,0
909743,ALL/CLL,SBS28,0
909744,ACC,SBS28,0
909745,GBM,SBS28,0
909746,COREAD,SBS28,0
909747,COREAD,SBS28,0
909748,COREAD,SBS28,0
909749,BLCA,SBS28,1
909750,LGG,SBS28,0
909751,COREAD,SBS28,1
909754,BONE,SBS28,0
909755,COREAD,SBS28,0
909756,SARC,SBS28,0
909757,COREAD,SBS28,0
909758,UCEC,SBS28,0
909759,SARC,SBS28,0
909761,COREAD,SBS28,1
909762,ALL/CLL,SBS28,1
909769,BTCA,SBS28,0
909770,STAD,SBS28,1
909771,LAML,SBS28,0
909773,DLBC,SBS28,0
909774,OV,SBS28,0
909776,BONE,SBS28,0
909777,ALL/CLL,SBS28,0
909778,BRCA,SBS28,0
909779,LUSC,SBS28,1
909780,BLCA,SBS28,0
909781,KIRC,SBS28,0
909784,SKCM,SBS28,0
909785,LYMP,SBS28,1
909904,PAAD,SBS28,0
909905,GBM,SBS28,0
909907,BRCA,SBS28,0
909974,KIRC,SBS28,0
909975,OV,SBS28,0
909976,HL,SBS28,0
909977,BONE,SBS28,1
910079,ESCA,SBS28,1
910209,ALL/CLL,SBS28,0
910399,LUAD,SBS28,0
910401,LYMP,SBS28,0
910545,LAML,SBS28,0
910546,PAAD,SBS28,0
910549,ESCA,SBS28,1
910554,COREAD,SBS28,1
910566,LAML,SBS28,1
910567,NB,SBS28,0
910568,THCA,SBS28,1
910569,COREAD,SBS28,0
910687,ALL/CLL,SBS28,0
910688,LAML,SBS28,0
910689,COREAD,SBS28,1
910691,UCEC,SBS28,0
910692,SCLC,SBS28,0
910694,GBM,SBS28,1
910695,BTCA,SBS28,0
910697,SKCM,SBS28,0
910698,KIRC,SBS28,0
910700,COREAD,SBS28,0
910701,HNSC,SBS28,0
910702,PAAD,SBS28,0
910704,BRCA,SBS28,0
910705,ALL/CLL,SBS28,0
910706,LYMP,SBS28,1
910710,LCML,SBS28,1
910779,LUSC,SBS28,0
910780,NB,SBS28,0
910781,UCEC,SBS28,1
910784,SARC,SBS28,0
910849,BONE,SBS28,0
910850,LIHC,SBS28,1
910851,LUSC,SBS28,1
910853,SKCM,SBS28,0
910861,DLBC,SBS28,0
910899,SCLC,SBS28,0
910900,LUAD,SBS28,0
910903,SKCM,SBS28,0
910904,HNSC,SBS28,0
910905,COREAD,SBS28,1
910906,LYMP,SBS28,1
910907,PAAD,SBS28,1
910910,BRCA,SBS28,1
910911,HNSC,SBS28,0
910915,PAAD,SBS28,0
910916,HNSC,SBS28,0
910918,DLBC,SBS28,0
910919,DLBC,SBS28,1
910920,KIRC,SBS28,0
910921,SKCM,SBS28,0
910922,KIRC,SBS28,0
910924,STAD,SBS28,0
910925,SKCM,SBS28,0
910926,BLCA,SBS28,0
910927,BRCA,SBS28,0
910930,DLBC,SBS28,1
910931,LUAD,SBS28,0
910932,SKCM,SBS28,1
910933,GBM,SBS28,1
910934,DLBC,SBS28,1
910936,HNSC,SBS28,0
910937,SCLC,SBS28,0
910941,NB,SBS28,0
910942,LGG,SBS28,0
910943,GBM,SBS28,0
910944,ALL/CLL,SBS28,1
910947,LAML,SBS28,0
910948,BRCA,SBS28,0
910951,LCML,SBS28,0
910952,KIRC,SBS28,0
924100,PRAD,SBS28,0
924102,THCA,SBS28,1
924104,THCA,SBS28,0
924105,PRAD,SBS28,0
924106,BRCA,SBS28,0
924107,CESC,SBS28,1
924108,COREAD,SBS28,0
924110,HL,SBS28,0
924111,HNSC,SBS28,1
924151,THCA,SBS28,1
924186,OV,SBS28,0
924187,UCEC,SBS28,1
924188,LGG,SBS28,0
924189,NB,SBS28,0
924238,THCA,SBS28,0
924239,MM,SBS28,0
924240,BRCA,SBS28,0
924241,SCLC,SBS28,1
924244,LUAD,SBS28,0
924247,UCEC,SBS28,0
924248,SARC,SBS28,0
924250,STAD,SBS28,0
925338,BRCA,SBS28,1
925339,SKCM,SBS28,0
925340,STAD,SBS28,0
925341,LUSC,SBS28,0
925343,SARC,SBS28,1
925345,BONE,SBS28,0
925346,PAAD,SBS28,0
925347,PAAD,SBS28,1
925348,PAAD,SBS28,1
930081,SCLC,SBS28,0
930082,UCEC,SBS28,1
930083,THCA,SBS28,1
930297,CESC,SBS28,0
930298,CESC,SBS28,0
930299,THCA,SBS28,0
930301,SKCM,SBS28,0
946353,ESCA,SBS28,0
946354,ESCA,SBS28,1
946355,ESCA,SBS28,0
946356,ESCA,SBS28,0
946358,LYMP,SBS28,1
946359,BRCA,SBS28,0
946360,OV,SBS28,0
946361,LUSC,SBS28,0
946363,NB,SBS28,1
946366,GBM,SBS28,0
946367,GBM,SBS28,0
946368,GBM,SBS28,1
946369,LGG,SBS28,1
946370,GBM,SBS28,0
946372,GBM,SBS28,0
946373,LGG,SBS28,1
946377,GBM,SBS28,0
946382,BRCA,SBS28,0
949088,DLBC,SBS28,0
949090,OV,SBS28,1
949092,SKCM,SBS28,1
949093,BRCA,SBS28,1
949094,GBM,SBS28,0
949153,ALL/CLL,SBS28,0
949154,CESC,SBS28,0
949155,EWING,SBS28,1
949156,EWING,SBS28,0
949157,EWING,SBS28,0
949158,EWING,SBS28,1
949160,EWING,SBS28,0
949161,EWING,SBS28,0
949162,EWING,SBS28,0
949163,EWING,SBS28,1
949164,EWING,SBS28,0
949165,EWING,SBS28,0
949166,EWING,SBS28,0
949167,EWING,SBS28,0
949168,EWING,SBS28,0
949170,NB,SBS28,0
949171,NB,SBS28,0
949172,NB,SBS28,0
949173,NB,SBS28,0
949174,NB,SBS28,0
949175,NB,SBS28,0
949176,NB,SBS28,0
949177,NB,SBS28,0
949179,NB,SBS28,0
971773,SARC,SBS28,0
971774,SARC,SBS28,0
971777,SKCM,SBS28,1
998189,COREAD,SBS28,0
1240122,HNSC,SBS28,0
1240123,COREAD,SBS28,0
1240124,COREAD,SBS28,0
1240125,SKCM,SBS28,1
1240127,UCEC,SBS28,1
1240128,OV,SBS28,0
1240129,OV,SBS28,0
1240130,SKCM,SBS28,0
1240131,MESO,SBS28,0
1240132,MESO,SBS28,0
1240134,MESO,SBS28,1
1240135,MESO,SBS28,0
1240136,MESO,SBS28,0
1240137,MESO,SBS28,1
1240138,MESO,SBS28,0
1240139,MESO,SBS28,0
1240140,HNSC,SBS28,0
1240141,MESO,SBS28,0
1240142,LUSC,SBS28,0
1240143,LUSC,SBS28,1
1240144,LUSC,SBS28,0
1240145,LUAD,SBS28,0
1240146,LUAD,SBS28,1
1240150,LGG,SBS28,0
1240151,STAD,SBS28,0
1240153,SKCM,SBS28,0
1240154,THCA,SBS28,0
1240155,STAD,SBS28,1
1240157,LIHC,SBS28,0
1240158,LIHC,SBS28,0
1240159,LIHC,SBS28,0
1240160,LIHC,SBS28,1
1240161,HNSC,SBS28,0
1240162,HNSC,SBS28,1
1240166,SARC,SBS28,0
1240167,ESCA,SBS28,1
1240168,GBM,SBS28,1
1240169,GBM,SBS28,0
1240170,GBM,SBS28,0
1240172,BRCA,SBS28,0
1240173,COREAD,SBS28,0
1240174,UCEC,SBS28,0
1240178,THCA,SBS28,0
1240179,CESC,SBS28,0
1240182,SCLC,SBS28,0
1240183,LUSC,SBS28,0
1240184,LUSC,SBS28,0
1240185,LUAD,SBS28,0
1240186,SCLC,SBS28,0
1240187,LUAD,SBS28,0
1240189,SCLC,SBS28,0
1240190,LUAD,SBS28,0
1240191,LUSC,SBS28,0
1240192,SCLC,SBS28,0
1240193,SCLC,SBS28,0
1240196,HNSC,SBS28,0
1240197,OV,SBS28,0
1240198,OV,SBS28,0
1240199,OV,SBS28,1
1240200,OV,SBS28,0
1240204,HNSC,SBS28,1
1240206,HNSC,SBS28,1
1240208,PAAD,SBS28,0
1240209,STAD,SBS28,0
1240210,SARC,SBS28,1
1240212,CESC,SBS28,0
1240215,UCEC,SBS28,1
1240216,LIHC,SBS28,1
1240217,LIHC,SBS28,1
1240219,PAAD,SBS28,0
1240220,KIRC,SBS28,1
1240221,EWING,SBS28,0
1240222,OV,SBS28,1
1240223,THCA,SBS28,0
1240224,KIRC,SBS28,0
1240226,SKCM,SBS28,0
1247871,ALL/CLL,SBS28,0
1247873,LUAD,SBS28,1
1287381,LUAD,SBS28,1
1287706,SKCM,SBS28,0
1290722,THCA,SBS28,0
1290724,HNSC,SBS28,0
1290725,HNSC,SBS28,1
1290730,BLCA,SBS28,0
1290765,BONE,SBS28,0
1290767,BONE,SBS28,1
1290768,BONE,SBS28,0
1290769,COREAD,SBS28,0
1290771,COREAD,SBS28,0
1290795,BONE,SBS28,0
1290797,PAAD,SBS28,0
1290798,BRCA,SBS28,1
1290806,STAD,SBS28,0
1290808,MESO,SBS28,0
1290809,MESO,SBS28,0
1290810,MESO,SBS28,0
1290812,MESO,SBS28,0
1290813,MESO,SBS28,1
1290814,MESO,SBS28,0
1290905,BRCA,SBS28,0
1290907,COREAD,SBS28,0
1290908,LUAD,SBS28,0
1290922,BRCA,SBS28,0
1295740,ALL/CLL,SBS28,0
1295741,MM,SBS28,1
1297438,SCLC,SBS28,1
1297439,SCLC,SBS28,0
1297446,ALL/CLL,SBS28,1
1297447,MM,SBS28,0
1297449,DLBC,SBS28,0
1298134,CESC,SBS28,0
1298136,PAAD,SBS28,1
1298141,PAAD,SBS28,1
1298144,SKCM,SBS28,1
1298145,SKCM,SBS28,1
1298146,LIHC,SBS28,0
1298151,LIHC,SBS28,0
1298156,HNSC,SBS28,0
1298157,BRCA,SBS28,0
1298160,SKCM,SBS28,0
1298167,THCA,SBS28,0
1298168,KIRC,SBS28,1
1298169,KIRC,SBS28,0
1298215,HNSC,SBS28,1
1298216,PAAD,SBS28,0
1298218,PAAD,SBS28,1
1298219,PAAD,SBS28,0
1298222,ESCA,SBS28,0
1298223,LUSC,SBS28,1
1298226,LUSC,SBS28,0
1298347,LUAD,SBS28,0
1298348,LUAD,SBS28,0
1298349,SCLC,SBS28,0
1298350,LUAD,SBS28,1
1298351,LUSC,SBS28,0
1298352,LUSC,SBS28,0
1298353,LUSC,SBS28,0
1298356,LUSC,SBS28,1
1298357,STAD,SBS28,0
1298358,STAD,SBS28,1
1298359,ESCA,SBS28,0
1298362,HNSC,SBS28,1
1298365,OV,SBS28,0
1298475,PAAD,SBS28,0
1298476,PAAD,SBS28,1
1298526,PAAD,SBS28,0
1298529,HNSC,SBS28,0
1298531,HNSC,SBS28,0
1298533,PAAD,SBS28,0
1298534,PAAD,SBS28,0
1298537,LUAD,SBS28,0
1298538,LUSC,SBS28,0
1299050,HNSC,SBS28,0
1299052,HNSC,SBS28,0
1299059,HNSC,SBS28,0
1299061,SARC,SBS28,0
1299062,SCLC,SBS28,0
1299064,ESCA,SBS28,0
1299069,STAD,SBS28,0
1299070,OV,SBS28,0
1299075,PRAD,SBS28,0
1299078,SKCM,SBS28,0
1299080,SKCM,SBS28,0
1299081,SKCM,SBS28,0
1303896,LYMP,SBS28,1
1303897,DLBC,SBS28,0
1303900,BRCA,SBS28,0
1303901,SCLC,SBS28,0
1303911,BRCA,SBS28,1
1303912,BONE,SBS28,0
1322212,SCLC,SBS28,0
1322218,HL,SBS28,0
1322224,STAD,SBS28,1
1323913,LAML,SBS28,1
1327765,DLBC,SBS28,1
1327766,MM,SBS28,0
1327768,DLBC,SBS28,1
1327769,DLBC,SBS28,0
1327771,LCML,SBS28,0
1327773,DLBC,SBS28,0
1327774,ALL/CLL,SBS28,1
1327775,MM,SBS28,1
1330931,LCML,SBS28,1
1330932,LAML,SBS28,0
1330933,ALL/CLL,SBS28,0
1330935,HL,SBS28,0
1330941,BRCA,SBS28,0
1330942,LAML,SBS28,0
1330947,LAML,SBS28,0
1330948,LAML,SBS28,0
1330950,MM,SBS28,1
1330960,ALL/CLL,SBS28,0
1330964,SCLC,SBS28,0
1330972,SCLC,SBS28,0
1330973,SCLC,SBS28,0
1330975,PRAD,SBS28,1
1330981,ALL/CLL,SBS28,0
1330982,DLBC,SBS28,0
1330983,LAML,SBS28,0
1330984,DLBC,SBS28,1
1330985,LAML,SBS28,0
1330987,LYMP,SBS28,1
1330991,LAML,SBS28,0
1330993,PRAD,SBS28,1
1330994,ALL/CLL,SBS28,1
1330995,DLBC,SBS28,0
1331025,ALL/CLL,SBS28,0
1331030,DLBC,SBS28,0
1331032,DLBC,SBS28,0
1331033,DLBC,SBS28,1
1331034,DLBC,SBS28,1
1331035,DLBC,SBS28,0
1331036,DLBC,SBS28,1
1331037,DLBC,SBS28,0
1331038,DLBC,SBS28,1
1331039,HL,SBS28,0
1331040,LYMP,SBS28,0
1331045,DLBC,SBS28,1
1331048,DLBC,SBS28,1
1331050,DLBC,SBS28,0
1331055,SCLC,SBS28,0
1479987,OV,SBS28,0
1479988,OV,SBS28,0
1479995,OV,SBS28,0
1480358,OV,SBS28,0
1480359,OV,SBS28,0
1480360,OV,SBS28,0
1480361,OV,SBS28,0
1480362,OV,SBS28,1
1480364,OV,SBS28,0
1480367,OV,SBS28,0
1480371,OV,SBS28,1
1480372,OV,SBS28,1
1480374,OV,SBS28,0
1503361,ESCA,SBS28,1
1503362,ESCA,SBS28,0
1503363,ESCA,SBS28,1
1503364,STAD,SBS28,0
1503365,ESCA,SBS28,0
1503366,ESCA,SBS28,0
1503367,ESCA,SBS28,0
1503368,ESCA,SBS28,1
1503369,LUAD,SBS28,0
1503370,LUAD,SBS28,1
1503371,ESCA,SBS28,0
1503373,BONE,SBS28,1
1509073,KIRC,SBS28,0
1509074,KIRC,SBS28,1
1524414,KIRC,SBS28,1
1524415,KIRC,SBS28,0
1524416,KIRC,SBS28,0
1524417,KIRC,SBS28,0
1524418,KIRC,SBS28,0
1524419,KIRC,SBS28,0
1659817,MM,SBS28,0
1659818,MM,SBS28,0
1659819,DLBC,SBS28,0
1659823,COREAD,SBS28,0
1659928,COREAD,SBS28,0
1659929,COREAD,SBS28,1
1660034,COREAD,SBS28,1
1660035,COREAD,SBS28,0
1660036,COREAD,SBS28,1
1674021,COREAD,SBS28,1
1789883,COREAD,SBS28,0
683665,MM,SBS29L/18L,0
683667,MB,SBS29L/18L,1
684052,SARC,SBS29L/18L,0
684055,EWING,SBS29L/18L,0
684057,EWING,SBS29L/18L,1
684059,EWING,SBS29L/18L,0
684062,EWING,SBS29L/18L,0
684072,EWING,SBS29L/18L,1
687448,SKCM,SBS29L/18L,0
687455,BLCA,SBS29L/18L,0
687457,BLCA,SBS29L/18L,0
687459,BLCA,SBS29L/18L,1
687505,CESC,SBS29L/18L,0
687506,CESC,SBS29L/18L,0
687514,CESC,SBS29L/18L,0
687562,GBM,SBS29L/18L,0
687568,GBM,SBS29L/18L,0
687586,GBM,SBS29L/18L,0
687588,GBM,SBS29L/18L,1
687590,GBM,SBS29L/18L,1
687592,GBM,SBS29L/18L,0
687596,LUSC,SBS29L/18L,1
687600,LUSC,SBS29L/18L,1
687777,LUAD,SBS29L/18L,0
687780,LUSC,SBS29L/18L,1
687787,LUSC,SBS29L/18L,1
687794,LUAD,SBS29L/18L,1
687798,LUAD,SBS29L/18L,1
687799,LUAD,SBS29L/18L,0
687800,LUAD,SBS29L/18L,0
687802,LUAD,SBS29L/18L,1
687807,LUAD,SBS29L/18L,1
687812,LUAD,SBS29L/18L,1
687815,LUSC,SBS29L/18L,1
687816,LUAD,SBS29L/18L,0
687819,LUAD,SBS29L/18L,1
687820,LUAD,SBS29L/18L,1
687821,LUAD,SBS29L/18L,0
687829,LUSC,SBS29L/18L,1
687980,SCLC,SBS29L/18L,1
687983,SCLC,SBS29L/18L,0
687985,SCLC,SBS29L/18L,1
687995,SCLC,SBS29L/18L,0
687997,SCLC,SBS29L/18L,1
688001,SCLC,SBS29L/18L,1
688007,SCLC,SBS29L/18L,1
688010,SCLC,SBS29L/18L,0
688011,SCLC,SBS29L/18L,1
688013,SCLC,SBS29L/18L,1
688014,SCLC,SBS29L/18L,1
688015,SCLC,SBS29L/18L,1
688018,SCLC,SBS29L/18L,1
688021,SCLC,SBS29L/18L,1
688022,SCLC,SBS29L/18L,0
688023,SCLC,SBS29L/18L,1
688025,SCLC,SBS29L/18L,1
688026,SCLC,SBS29L/18L,0
688027,SCLC,SBS29L/18L,1
688058,MESO,SBS29L/18L,0
688086,NB,SBS29L/18L,1
688121,SARC,SBS29L/18L,0
