COSMIC_ID,cancer_type,ACA>A,ACA>G,ACA>T,ACC>A,ACC>G,ACC>T,ACG>A,ACG>G,ACG>T,ACT>A,ACT>G,ACT>T,ATA>A,ATA>C,ATA>G,ATC>A,ATC>C,ATC>G,ATG>A,ATG>C,ATG>G,ATT>A,ATT>C,ATT>G,CCA>A,CCA>G,CCA>T,CCC>A,CCC>G,CCC>T,CCG>A,CCG>G,CCG>T,CCT>A,CCT>G,CCT>T,CTA>A,CTA>C,CTA>G,CTC>A,CTC>C,CTC>G,CTG>A,CTG>C,CTG>G,CTT>A,CTT>C,CTT>G,GCA>A,GCA>G,GCA>T,GCC>A,GCC>G,GCC>T,GCG>A,GCG>G,GCG>T,GCT>A,GCT>G,GCT>T,GTA>A,GTA>C,GTA>G,GTC>A,GTC>C,GTC>G,GTG>A,GTG>C,GTG>G,GTT>A,GTT>C,GTT>G,TCA>A,TCA>G,TCA>T,TCC>A,TCC>G,TCC>T,TCG>A,TCG>G,TCG>T,TCT>A,TCT>G,TCT>T,TTA>A,TTA>C,TTA>G,TTC>A,TTC>C,TTC>G,TTG>A,TTG>C,TTG>G,TTT>A,TTT>C,TTT>G,MH,MS,Insertion,Other
1240160,LIHC,1,2,11,0,3,6,0,1,0,4,5,3,0,4,0,3,0,1,3,8,0,0,4,2,9,3,11,5,3,9,0,1,0,6,6,4,0,4,1,1,4,0,0,1,2,2,3,0,0,4,3,2,2,6,1,5,2,0,2,4,0,0,0,2,2,3,0,0,2,0,1,3,3,0,7,7,4,2,0,1,3,2,4,3,1,4,0,6,0,4,1,9,0,3,2,5,5,37,17,10
1240161,HNSC,4,0,2,1,2,1,4,0,4,7,0,0,1,7,0,1,0,0,0,4,0,4,0,1,12,3,0,13,2,2,6,0,0,6,1,1,0,0,0,2,0,2,1,0,0,2,2,4,6,1,0,5,1,2,5,0,1,2,0,4,0,0,1,1,0,0,1,0,3,1,0,0,4,4,4,2,2,0,3,1,1,4,5,0,1,2,0,0,0,1,0,0,1,3,3,0,16,19,31,19
1240162,HNSC,0,0,0,2,1,0,2,0,2,2,2,3,1,0,0,2,0,0,2,1,1,0,2,1,4,2,0,4,1,0,1,2,0,2,3,1,1,2,0,2,0,1,0,0,0,1,1,1,1,1,0,0,0,3,0,0,1,4,0,0,0,2,1,1,1,0,0,0,0,1,0,0,4,1,4,4,0,3,1,1,3,2,3,0,0,0,0,0,0,1,1,1,0,1,1,2,13,18,15,9
1240166,SARC,4,5,6,1,0,3,0,1,1,2,1,7,1,4,3,3,1,1,6,6,2,1,5,0,7,2,7,1,6,3,1,0,1,8,3,0,1,1,0,5,2,1,2,4,2,0,4,3,11,1,4,4,2,2,0,1,3,1,1,6,2,6,1,0,2,3,3,2,3,0,0,0,13,5,7,3,5,8,3,5,6,6,11,10,3,5,0,1,3,0,0,9,2,0,1,0,14,27,35,14
1240167,ESCA,2,2,0,3,1,4,0,0,0,4,0,3,6,0,0,0,0,0,1,0,0,0,3,2,2,1,6,2,1,25,0,4,0,5,0,5,1,1,3,2,1,1,1,1,3,0,3,5,9,1,2,10,1,1,2,1,0,4,3,4,0,0,0,0,2,0,0,0,1,2,2,1,4,3,20,5,0,32,2,1,3,0,10,10,3,3,1,0,0,2,1,0,1,1,0,3,10,24,15,13
1240168,GBM,5,3,4,3,4,3,2,2,2,3,3,3,2,2,1,1,1,2,0,6,1,3,0,5,5,8,10,6,1,11,2,0,2,2,1,4,0,0,1,1,3,5,3,4,1,4,2,4,5,4,2,1,3,2,2,0,1,3,4,4,0,1,0,1,1,4,0,2,0,1,6,0,6,6,4,3,6,9,0,3,2,9,5,6,2,1,1,2,3,4,0,5,4,4,3,4,13,12,17,8
1240169,GBM,3,2,2,1,1,0,2,1,2,1,0,1,1,0,0,0,2,0,0,4,0,0,0,0,1,2,2,1,2,2,0,0,1,3,3,5,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,1,1,3,0,1,0,3,0,0,2,1,0,0,0,0,1,0,1,0,0,1,4,0,3,0,0,0,1,1,5,1,1,3,1,0,1,0,3,0,0,2,1,1,0,0,6,16,24,12
1240170,GBM,5,2,3,3,1,0,2,0,5,5,2,0,3,5,0,0,1,1,2,0,0,1,1,0,6,3,12,2,2,8,1,2,0,1,7,4,2,1,0,0,6,1,0,3,3,0,2,2,4,0,4,3,1,1,2,0,6,3,1,2,1,2,1,1,6,1,1,4,1,1,0,1,8,8,5,5,7,11,1,1,3,8,6,6,3,6,2,2,7,2,3,7,3,0,0,1,9,19,30,6
1240172,BRCA,2,2,1,0,1,0,0,0,1,5,5,1,2,2,0,1,0,1,1,0,0,0,0,2,8,1,1,7,0,1,0,2,0,0,1,2,0,0,0,3,1,0,2,1,1,3,1,3,8,2,4,5,2,2,2,0,4,6,1,6,1,0,2,0,0,0,2,0,1,2,1,1,4,2,2,5,4,4,2,0,0,6,6,8,0,0,0,0,0,1,1,1,1,1,0,1,18,11,18,12
1240173,COREAD,1,4,0,0,1,8,0,0,10,4,0,7,2,0,0,2,2,0,0,2,3,2,0,0,6,0,32,4,0,31,2,0,6,3,3,26,2,0,0,3,1,1,0,1,0,2,5,2,0,0,0,1,0,8,1,3,1,3,0,6,1,2,0,0,2,0,0,2,2,1,2,0,0,1,55,0,1,114,1,1,22,2,0,41,5,1,1,0,1,1,2,2,0,3,3,2,9,22,25,7
1240174,UCEC,10,7,80,7,5,50,2,4,34,20,9,94,2,59,0,5,40,2,3,126,2,14,35,3,31,6,55,40,5,65,19,9,38,108,3,177,3,88,2,10,108,6,4,252,9,9,83,12,6,5,147,8,6,140,0,6,71,24,11,250,1,72,0,8,23,1,1,84,2,8,29,10,8,2,32,4,4,35,7,2,22,8,4,71,1,24,0,0,31,1,2,29,1,6,35,2,29,861,577,30
1240178,THCA,3,0,0,4,0,0,1,1,0,0,1,4,0,0,0,1,1,1,0,2,1,1,2,0,2,0,2,0,1,1,0,1,1,1,1,0,4,0,1,1,0,0,1,1,1,2,0,1,0,1,0,0,1,1,0,0,1,1,0,2,0,2,0,0,0,1,0,2,2,0,0,0,1,0,2,1,0,2,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,0,12,15,28,8
1240179,CESC,0,0,0,4,1,0,0,0,0,4,0,2,0,2,1,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,3,0,1,0,0,1,0,2,0,0,0,0,1,0,16,17,23,13
1240182,SCLC,17,5,1,4,3,1,0,0,4,5,3,2,4,9,2,3,0,0,3,2,2,4,3,4,12,5,2,10,0,6,2,2,0,13,5,9,4,5,1,3,1,2,6,1,3,3,5,2,11,3,2,9,8,3,5,2,3,4,1,4,1,4,2,0,4,1,2,6,2,2,1,0,11,2,9,5,4,7,4,0,0,3,3,4,2,1,0,3,1,0,5,1,1,4,1,3,16,30,29,15
1240183,LUSC,4,0,0,1,1,0,2,0,4,5,2,4,1,1,0,0,3,0,3,2,0,0,0,0,2,0,4,1,0,2,2,2,4,1,0,3,0,1,1,0,9,1,2,6,2,0,0,6,2,1,1,0,4,1,0,1,0,2,5,0,0,1,0,0,2,3,1,1,6,2,1,1,5,7,9,3,1,7,0,0,2,4,9,10,4,2,1,0,6,3,1,0,1,1,1,1,14,19,51,14
1240184,LUSC,13,1,3,2,2,0,6,0,0,6,0,0,2,1,0,2,0,0,4,5,2,4,3,1,13,2,0,13,3,0,10,1,1,13,2,3,4,4,0,2,1,2,3,1,0,1,0,2,9,5,4,9,3,0,3,0,2,7,0,0,4,1,0,2,4,1,4,0,1,2,0,1,8,2,3,17,1,5,2,0,0,5,2,1,3,0,1,1,1,0,0,2,0,2,0,0,9,32,36,11
1240185,LUAD,8,2,4,6,1,4,4,0,3,3,0,0,0,8,1,0,2,0,5,2,1,2,3,1,11,0,4,7,2,5,10,0,1,14,3,2,2,1,0,2,1,2,3,4,2,2,0,2,11,1,2,8,0,3,6,2,0,5,0,6,2,3,1,2,0,0,0,1,2,1,3,1,13,12,10,6,1,9,1,1,6,7,6,2,0,2,0,0,0,1,2,1,1,1,2,0,16,24,24,21
1240186,SCLC,4,2,4,3,3,3,2,0,3,2,0,1,2,5,0,0,3,0,4,3,0,0,1,2,8,3,2,10,1,5,3,1,8,1,6,7,2,2,0,2,0,1,6,4,3,0,2,4,3,0,3,3,5,2,4,1,2,7,2,1,0,3,1,0,1,2,2,2,3,1,2,1,4,7,4,5,2,6,2,1,0,6,4,0,5,2,2,2,1,1,0,0,3,0,0,3,12,27,21,9
1240187,LUAD,22,1,5,11,3,0,13,1,2,6,1,0,3,7,0,2,1,0,8,3,0,4,0,1,23,4,8,29,2,9,17,2,3,17,0,7,3,0,0,3,0,0,7,4,0,4,1,2,22,3,1,5,4,4,9,1,5,16,2,2,2,2,1,0,2,1,3,5,2,1,0,1,9,2,3,18,5,5,8,1,1,13,3,5,7,0,0,2,0,0,4,1,1,1,3,2,12,19,32,11
1240189,SCLC,2,1,0,4,2,0,0,0,0,2,2,0,7,9,1,1,0,0,2,4,1,2,1,1,2,2,0,6,0,6,2,1,0,1,6,7,2,2,3,1,3,1,7,3,4,2,1,4,1,2,1,2,1,1,1,1,0,1,3,0,4,3,2,0,1,2,3,7,0,4,2,3,2,10,5,4,4,6,1,2,1,3,4,5,3,1,0,3,0,0,1,0,1,3,3,3,17,15,23,12
1240190,LUAD,1,2,0,1,0,0,0,0,2,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,3,3,0,1,0,0,0,1,1,0,1,2,0,1,1,0,0,0,0,1,1,0,1,2,3,1,1,2,0,0,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,3,1,3,0,1,2,2,2,0,2,0,0,2,0,0,1,0,1,1,0,1,1,0,0,8,12,19,12
1240191,LUSC,0,0,4,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,1,0,0,2,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,6,0,0,2,0,0,0,0,0,2,1,1,0,1,1,4,2,2,4,0,0,1,1,1,1,4,0,0,0,1,2,0,0,0,0,1,0,0,1,11,17,13,12
1240192,SCLC,2,0,0,1,3,1,2,0,0,2,1,0,1,2,2,0,1,0,1,0,3,2,0,0,4,1,5,8,0,0,1,0,1,9,0,10,3,2,0,2,1,0,2,0,1,3,1,3,5,2,3,2,0,5,0,0,1,0,2,2,2,7,1,0,3,0,4,0,2,1,3,1,5,0,3,3,0,4,2,1,0,2,2,3,2,3,1,3,1,0,0,1,1,2,2,2,8,15,15,15
1240193,SCLC,7,4,3,4,0,3,3,0,2,4,1,4,2,1,0,3,1,0,0,5,1,0,1,1,3,4,5,7,3,4,4,1,1,2,1,5,1,2,0,1,1,0,2,0,1,2,0,1,8,3,2,2,0,1,8,1,0,5,2,3,0,2,1,0,1,0,2,3,4,1,2,1,9,5,2,5,1,4,2,1,0,12,5,3,0,4,1,1,1,2,2,0,1,2,1,3,16,32,22,9
1240196,HNSC,4,1,3,1,2,0,0,1,0,3,2,3,0,0,0,0,0,0,5,0,0,1,0,1,3,2,1,0,0,2,2,1,3,1,2,2,0,2,0,0,1,0,0,0,2,1,0,1,5,0,0,0,0,3,1,0,0,4,0,3,1,1,0,1,1,0,0,0,0,3,2,1,5,4,2,2,0,0,1,2,3,2,5,0,0,1,1,1,2,0,1,0,1,2,0,2,3,20,23,13
1240197,OV,0,0,4,4,1,3,1,1,1,1,0,2,1,0,1,0,0,1,1,4,1,1,2,1,2,0,0,1,1,1,1,1,0,1,0,2,0,0,2,0,0,1,0,0,1,1,1,0,3,0,0,2,1,0,1,1,2,3,1,2,0,0,1,1,2,0,0,1,3,0,1,2,0,0,3,0,0,1,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,2,0,0,9,24,34,10
1240198,OV,1,0,2,5,0,1,0,1,1,2,1,0,1,0,1,0,0,0,0,3,0,0,1,0,2,0,1,0,1,5,2,0,0,1,0,7,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,6,0,0,0,2,2,0,0,0,0,1,3,1,5,1,2,0,0,0,3,0,0,0,3,2,0,2,1,1,1,1,2,3,0,0,1,1,15,41,32,15
1240199,OV,1,0,2,0,1,0,0,0,6,1,0,0,1,1,0,0,0,0,2,0,3,0,0,1,4,0,0,2,1,5,2,0,0,2,0,2,0,0,0,0,2,1,0,0,0,0,3,1,4,1,2,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,4,0,4,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,17,18,25,11
1240200,OV,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,2,0,3,3,1,0,2,0,3,0,0,2,1,1,1,0,1,1,4,1,0,3,2,0,0,1,6,1,0,4,0,0,1,0,6,0,0,0,1,3,1,0,4,0,0,4,1,0,0,0,5,3,4,4,2,0,1,0,0,15,1,1,1,2,1,1,0,1,0,0,1,0,0,1,15,21,20,11
1240204,HNSC,0,2,0,2,1,1,1,0,0,1,2,0,1,0,0,0,1,1,0,0,1,1,0,1,3,0,0,2,0,0,0,0,5,3,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,1,2,3,2,0,5,2,0,0,4,5,5,1,0,0,1,0,0,0,0,1,0,1,2,12,26,21,7
1240206,HNSC,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,2,1,1,2,0,0,0,1,0,1,1,2,1,0,1,0,0,0,0,0,2,0,0,0,4,2,4,3,0,5,2,2,5,0,7,7,0,1,0,0,0,0,0,0,1,0,1,1,6,18,13,14
1240208,PAAD,2,0,3,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,3,3,0,2,1,9,1,3,8,0,1,0,0,4,4,2,1,0,0,0,0,3,0,3,2,0,0,0,2,4,0,2,5,0,3,0,0,0,5,0,0,1,1,2,1,1,1,0,0,2,0,0,0,4,3,8,4,1,0,3,0,2,1,12,9,0,1,1,1,0,2,0,3,0,2,0,2,13,24,28,20
1240209,STAD,7,2,0,5,0,0,1,0,6,4,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,1,0,5,0,0,1,0,0,2,1,5,0,1,0,1,6,0,0,2,0,0,0,0,3,0,0,0,5,1,0,2,0,0,5,1,0,1,5,3,3,2,0,1,10,2,0,4,4,2,2,0,1,0,2,1,2,0,0,2,2,1,1,0,10,0,0,1,0,0,3,0,8,23,48,17
1240210,SARC,2,1,3,4,1,0,1,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,3,1,1,0,2,1,0,2,0,3,3,2,0,0,0,5,1,1,1,0,1,0,1,0,0,2,0,2,0,1,0,5,4,1,0,0,2,3,1,1,4,0,1,9,1,0,2,4,0,4,6,0,4,0,0,0,2,0,2,2,1,0,0,3,2,1,0,1,1,1,1,10,24,42,17
1240212,CESC,4,0,0,1,0,4,4,1,6,3,0,0,0,0,1,0,1,0,1,0,0,2,0,1,2,1,2,0,0,3,2,1,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,3,1,0,4,2,1,2,0,1,0,6,1,0,0,1,0,0,1,1,1,1,1,0,0,0,3,2,5,3,0,3,0,0,1,3,3,1,0,1,3,2,0,0,0,0,0,0,0,0,18,25,28,14
1240215,UCEC,1,2,0,2,1,0,1,0,0,1,2,0,0,1,2,0,1,1,0,1,1,0,0,1,1,1,0,2,0,3,0,1,0,2,0,3,1,0,1,0,1,0,4,3,1,0,0,1,3,0,2,0,0,0,1,0,0,4,1,4,1,1,1,0,1,1,0,2,0,0,0,0,3,1,0,2,0,0,2,0,0,0,0,0,2,1,1,1,2,0,1,1,1,2,0,3,11,23,21,11
1240216,LIHC,2,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,2,0,1,0,1,1,0,0,1,1,3,1,0,1,0,1,2,3,1,7,1,0,0,1,0,0,2,1,1,2,0,1,16,37,25,17
1240217,LIHC,0,0,0,0,2,0,0,0,0,5,0,1,0,4,0,1,1,2,0,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,3,1,0,1,1,3,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1,1,0,0,1,2,2,1,3,0,0,3,0,0,3,2,0,0,0,2,2,0,0,0,3,1,0,1,0,1,0,2,0,2,2,0,0,0,3,7,14,28,11
1240219,PAAD,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,4,1,0,1,0,8,2,0,0,6,0,0,2,2,0,0,1,1,0,3,0,0,1,0,1,1,0,2,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,4,2,0,9,0,0,0,2,1,3,0,3,0,0,3,0,1,1,0,0,0,0,6,9,13,6
1240220,KIRC,11,0,9,3,3,0,0,1,4,3,2,7,3,2,0,1,0,0,2,0,1,2,1,0,4,0,10,3,1,1,4,3,0,10,5,2,1,1,0,0,3,2,2,2,1,0,6,1,9,0,6,2,0,3,2,0,0,3,0,3,0,2,1,1,0,0,2,3,1,1,0,0,5,3,3,9,1,3,1,0,0,6,4,5,3,2,1,1,0,0,1,1,1,1,2,5,7,31,14,8
1240221,EWING,0,0,2,1,1,5,0,0,3,4,0,2,0,0,0,1,0,0,0,2,0,0,1,2,47,1,0,28,3,4,9,2,0,23,1,0,0,2,0,1,0,0,0,0,2,0,0,0,7,0,1,1,1,0,0,0,4,5,1,0,0,1,2,1,0,0,0,3,0,1,0,0,7,1,3,4,0,0,0,0,3,5,2,0,0,1,0,1,0,0,0,0,0,2,0,4,12,32,25,16
1240222,OV,4,4,28,0,1,3,0,1,17,2,2,12,0,9,0,3,7,1,1,14,1,3,3,1,4,1,3,13,0,6,6,1,25,35,0,4,2,4,1,2,11,2,2,8,3,2,7,4,2,0,33,2,1,22,0,0,38,5,1,25,1,5,0,2,1,0,1,13,3,0,5,3,2,0,5,0,1,7,1,0,11,4,1,0,0,2,0,0,0,0,0,4,0,4,7,4,15,610,114,28
1240223,THCA,1,0,3,1,0,0,2,0,2,2,2,1,1,0,0,0,0,0,0,4,0,0,2,0,3,1,2,2,5,5,0,0,2,2,1,1,0,0,0,1,0,1,0,2,0,1,0,2,5,1,0,2,0,0,0,0,2,6,4,2,0,0,0,0,1,0,0,0,0,2,5,1,0,13,23,1,3,2,3,2,4,3,14,4,1,0,0,0,0,1,0,1,0,2,1,0,5,21,22,12
1240224,KIRC,2,0,0,2,0,0,1,0,0,2,0,2,0,1,0,1,1,0,1,3,0,1,0,0,1,1,5,2,0,0,4,0,0,6,1,0,0,1,1,0,2,1,1,1,3,1,0,0,3,0,1,3,0,1,4,0,0,2,0,0,0,0,0,0,1,1,2,1,1,1,0,0,2,1,1,3,1,8,1,1,0,2,0,5,1,1,0,0,2,1,1,0,2,1,0,0,12,28,26,13
1240226,SKCM,3,1,0,0,1,4,0,0,1,2,1,2,0,0,0,1,0,0,0,4,0,2,0,2,2,0,10,0,0,9,2,0,2,0,2,8,0,0,0,0,0,0,0,1,0,2,2,1,1,1,1,0,2,2,3,1,1,2,0,3,1,0,0,0,2,0,1,3,1,2,5,1,4,0,10,0,0,31,0,1,8,5,2,10,1,1,1,0,2,1,1,0,0,1,2,3,10,22,19,7
1247871,ALL/CLL,2,0,2,2,1,0,0,0,2,3,1,3,0,1,0,0,1,0,1,1,1,0,0,1,2,2,0,4,1,0,1,3,1,3,0,1,0,0,0,0,4,0,0,1,0,0,0,0,4,0,2,3,4,0,2,0,1,1,2,0,1,1,2,0,2,0,1,1,4,0,0,2,2,1,3,2,0,4,1,0,2,3,1,2,1,0,0,0,3,1,0,0,0,0,0,0,13,21,23,15
1247873,LUAD,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,2,3,2,0,1,1,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,11,23,19,10
1287381,LUAD,4,1,0,0,1,2,3,0,2,4,0,0,1,4,0,1,4,0,0,0,1,0,1,0,6,1,4,4,0,2,0,0,2,4,0,3,1,2,0,0,1,1,3,2,0,1,1,3,5,0,1,6,1,4,0,0,0,0,1,0,1,2,0,0,3,0,0,0,0,2,1,0,0,3,4,0,0,0,2,0,1,0,2,3,0,1,1,1,0,1,0,1,0,4,0,2,54,120,161,78
1287706,SKCM,0,0,0,0,0,14,0,0,0,2,0,3,2,0,1,0,3,0,0,0,1,1,0,1,0,1,23,2,0,40,2,1,1,1,2,23,1,1,0,1,2,0,0,0,0,2,1,3,0,0,0,0,4,8,0,0,3,2,3,2,0,0,0,0,0,0,0,1,1,2,3,2,1,2,38,1,0,92,0,1,22,2,2,36,2,2,0,1,1,0,0,0,2,3,0,1,7,25,27,10
1290722,THCA,3,3,10,2,1,2,1,0,1,3,2,0,2,3,1,2,1,0,0,4,0,0,4,2,3,0,5,0,2,4,0,0,2,0,3,0,1,0,2,0,2,1,1,2,0,0,3,0,5,0,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,2,0,0,2,2,4,1,5,4,4,6,1,2,0,2,0,4,2,2,1,3,3,0,0,0,1,1,3,0,16,25,24,9
1290724,HNSC,0,0,2,1,0,0,2,0,4,1,0,1,1,2,1,0,1,0,2,0,1,0,0,0,4,1,0,1,1,3,1,0,8,0,0,3,0,0,0,0,0,1,0,0,1,1,0,2,3,0,2,0,0,3,0,1,4,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,4,10,2,1,7,2,0,2,2,5,3,1,1,1,1,0,1,1,0,1,0,1,1,12,9,24,8
1290725,HNSC,0,0,0,0,1,1,0,0,4,1,1,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,3,0,0,0,0,2,0,1,1,0,0,2,1,0,5,11,20,6
1290730,BLCA,0,0,2,3,1,0,0,3,2,2,2,1,0,1,1,0,1,0,0,2,1,2,4,0,0,2,0,2,0,0,0,0,2,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,4,6,1,0,0,0,1,1,0,6,2,1,2,0,0,1,0,2,0,0,0,1,0,14,22,20,14
1290765,BONE,1,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,5,0,2,6,2,0,2,0,0,4,0,1,2,0,0,0,6,0,0,5,1,0,0,2,4,0,0,0,2,2,1,0,0,3,0,0,0,1,0,0,0,0,1,0,2,2,3,0,1,0,1,1,0,2,0,1,0,3,0,3,0,1,0,1,4,0,0,1,0,1,1,0,4,16,20,8
1290767,BONE,0,0,0,0,1,0,0,0,0,2,4,1,1,0,0,1,3,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,1,0,1,0,2,1,1,0,2,0,1,1,0,1,1,0,0,0,1,2,0,0,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,14,14,27,14
1290768,BONE,0,0,0,2,1,0,2,1,0,1,0,0,0,1,0,0,1,2,1,3,1,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,1,1,1,1,1,0,1,5,1,1,0,2,2,0,0,0,0,1,1,2,0,1,1,2,0,2,0,2,0,0,2,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,15,22,24,18
1290769,COREAD,1,1,1,0,1,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,4,0,1,1,0,3,1,0,1,0,2,1,2,0,0,0,2,0,1,0,1,2,1,1,1,2,0,1,0,3,0,0,0,1,0,2,0,0,0,1,0,4,0,0,0,2,1,2,2,1,0,3,0,5,1,0,1,0,0,0,2,0,0,0,1,1,0,0,1,13,22,31,9
1290771,COREAD,2,0,7,1,1,0,0,0,26,0,0,2,0,4,0,2,5,0,1,4,1,7,2,0,8,1,2,11,0,0,5,1,21,17,0,2,0,9,0,4,6,2,2,16,2,0,9,5,3,3,13,6,1,30,0,1,33,2,0,11,2,9,2,2,7,3,1,4,2,0,5,2,2,1,2,4,1,5,0,0,13,2,0,0,2,1,1,0,4,0,0,6,3,2,6,3,28,670,155,20
1290795,BONE,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,2,0,0,0,0,2,4,0,0,1,0,1,0,1,4,0,0,1,0,0,0,1,0,2,1,0,2,0,0,1,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,3,1,0,1,0,0,1,3,4,2,0,1,0,0,1,0,0,1,1,0,2,2,7,12,16,6
1290797,PAAD,3,0,1,2,1,1,0,0,2,0,2,2,0,3,0,0,3,0,2,4,0,3,0,0,12,3,2,6,2,3,2,1,4,3,1,0,0,0,0,0,0,2,1,1,0,0,1,1,3,1,4,3,0,1,5,1,0,3,2,3,0,2,1,0,3,1,1,0,1,0,2,0,1,2,1,3,3,3,1,1,3,2,4,6,1,0,2,0,0,1,0,1,1,0,2,1,1,21,24,8
1290798,BRCA,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,2,1,0,1,0,0,1,0,0,0,3,1,0,0,0,3,4,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,6,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,7,12,22,12
1290806,STAD,2,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,2,0,2,0,0,0,0,0,7,1,0,0,0,3,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,0,0,1,1,0,0,1,3,0,0,1,0,1,0,1,1,4,1,3,1,1,0,0,1,0,1,3,3,1,14,27,22,12
1290808,MESO,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,6,1,0,2,0,0,0,0,2,2,0,0,1,1,0,1,2,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,10,10,22,7
1290809,MESO,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,5,6,1,3,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,3,0,1,1,0,1,0,2,3,2,0,0,0,0,1,0,0,1,1,0,2,0,0,2,0,2,0,0,0,1,0,0,3,0,4,0,0,0,3,0,0,0,1,1,1,0,0,16,27,23,14
